,start,stop,middle,duration,keys,total,bandwidth,who,type,called_from,time,compressed
6723,1713455864.05649,1713455864.2207382,1713455863.9384956,0.16424822807312012,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 3, 0, 0): 3596}",3596,21893.69128779356,tcp://10.201.0.229:41793,outgoing_transfer,tcp://10.201.0.229:44955,1713455864.0947309,678.0
6724,1713455863.743646,1713455864.0110638,1713455863.8773549,0.26741790771484375,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 3, 0, 0): 3596}",3596,13447.117400359477,tcp://10.201.0.229:44955,incoming_transfer,tcp://10.201.0.229:41793,1713455864.1752899,
6725,1713455864.2178059,1713455864.225671,1713455864.2217386,0.007865190505981445,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 93, 0, 0): 3596}",3596,457204.4373579072,tcp://10.201.0.212:38553,incoming_transfer,tcp://10.201.0.229:41793,1713455864.1752942,
6726,1713455863.9369802,1713455864.0055254,1713455863.8309884,0.06854510307312012,"{('stack-b4b92b70b53be1d3b50e36696c31dac6', 6, 0, 0): 4194304}",4194304,61190425.164664924,tcp://10.201.0.229:41793,outgoing_transfer,tcp://10.201.0.229:37485,1713455864.1860704,4194662.0
6727,1713455864.2326713,1713455864.2613118,1713455864.0500236,0.0286405086517334,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 105, 0, 0): 3596}",3596,125556.42931231114,tcp://10.201.0.212:38553,outgoing_transfer,tcp://10.201.0.229:37485,1713455864.1860747,678.0
6728,1713455863.8240256,1713455863.8273003,1713455863.825663,0.003274679183959961,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 95, 0, 0): 3596}",3596,1098122.8382963233,tcp://10.201.0.212:38553,incoming_transfer,tcp://10.201.0.229:45945,1713455864.1892262,
6729,1713455864.0549703,1713455864.1541147,1713455864.1045425,0.09914445877075195,"{('stack-b4b92b70b53be1d3b50e36696c31dac6', 21, 0, 0): 4194304}",4194304,42304976.5161191,tcp://10.201.0.229:41793,incoming_transfer,tcp://10.201.0.229:44955,1713455864.1892297,
6730,1713455864.0552702,1713455864.3876247,1713455864.2214475,0.3323545455932617,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 142, 0, 0): 3596}",3596,10819.770776960622,tcp://10.201.0.212:34699,incoming_transfer,tcp://10.201.0.229:44955,1713455864.1892326,
6731,1713455863.8914511,1713455864.392824,1713455864.1421375,0.5013728141784668,"{('stack-b4b92b70b53be1d3b50e36696c31dac6', 95, 0, 0): 4194304}",4194304,8365639.064161567,tcp://10.201.0.212:34699,incoming_transfer,tcp://10.201.0.229:45945,1713455864.1892297,
6732,1713455864.0273228,1713455864.2557638,1713455863.9216552,0.2284409999847412,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 133, 0, 0): 3596}",3596,15741.482484493572,tcp://10.201.0.229:41793,outgoing_transfer,tcp://10.201.0.212:38553,1713455864.2243478,679.0
6733,1713455863.6211076,1713455863.6268525,1713455863.3445718,0.00574493408203125,"{('stack-b4b92b70b53be1d3b50e36696c31dac6', 11, 0, 0): 4077568}",4077568,709767586.8472775,tcp://10.201.0.212:34699,outgoing_transfer,tcp://10.201.0.212:45449,1713455864.224344,4077926.0
6734,1713455863.6218414,1713455863.7767313,1713455863.6992865,0.15488982200622559,"{('stack-b4b92b70b53be1d3b50e36696c31dac6', 102, 0, 0): 4194304}",4194304,27079274.45246477,tcp://10.201.0.229:45945,incoming_transfer,tcp://10.201.0.212:34699,1713455864.2243512,
6735,1713455864.0886326,1713455864.0927641,1713455863.9135046,0.0041315555572509766,"{('stack-b4b92b70b53be1d3b50e36696c31dac6', 71, 0, 0): 4194304}",4194304,1015187607.1565584,tcp://10.201.0.212:38577,outgoing_transfer,tcp://10.201.0.212:45449,1713455864.2243493,4194662.0
6736,1713455864.2680407,1713455864.335238,1713455864.0696912,0.06719732284545898,"{('stack-b4b92b70b53be1d3b50e36696c31dac6', 9, 0, 0): 4194304}",4194304,62417724.73058337,tcp://10.201.0.212:38577,outgoing_transfer,tcp://10.201.0.212:38553,1713455864.2243526,4194662.0
6737,1713455864.0303047,1713455864.0640464,1713455864.0471754,0.03374171257019043,"{('stack-b4b92b70b53be1d3b50e36696c31dac6', 1, 0, 0): 4194304}",4194304,124306197.89303505,tcp://10.201.0.212:45449,incoming_transfer,tcp://10.201.0.212:34699,1713455864.2243547,
6738,1713455864.3924606,1713455864.3997953,1713455864.1641798,0.007334709167480469,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 93, 0, 0): 3596}",3596,490271.65466129244,tcp://10.201.0.229:41793,outgoing_transfer,tcp://10.201.0.212:38553,1713455864.2243576,678.0
6739,1713455861.0458417,1713455861.0833938,1713455860.8250809,0.0375521183013916,"{('stack-b4b92b70b53be1d3b50e36696c31dac6', 119, 0, 0): 4194304}",4194304,111692873.5241167,tcp://10.201.0.229:41793,outgoing_transfer,tcp://10.201.0.212:34699,1713455864.2559505,4194662.0
6740,1713455864.0317395,1713455864.0648012,1713455864.2009606,0.03306174278259277,"{('stack-b4b92b70b53be1d3b50e36696c31dac6', 95, 0, 0): 4194304}",4194304,126862761.82053927,tcp://10.201.0.229:45945,outgoing_transfer,tcp://10.201.0.212:34699,1713455864.2559557,4194662.0
6741,1713455864.0338132,1713455864.064895,1713455864.2020445,0.031081676483154297,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 142, 0, 0): 3596}",3596,115695.17499961646,tcp://10.201.0.229:44955,outgoing_transfer,tcp://10.201.0.212:34699,1713455864.2559617,679.0
6742,1713455864.0303047,1713455864.0640464,1713455864.0471754,0.03374171257019043,"{('stack-b4b92b70b53be1d3b50e36696c31dac6', 1, 0, 0): 4194304}",4194304,124306197.89303505,tcp://10.201.0.212:45449,incoming_transfer,tcp://10.201.0.212:34699,1713455864.304396,
6743,1713455863.3425527,1713455864.141936,1713455863.7422442,0.7993834018707275,"{('stack-b4b92b70b53be1d3b50e36696c31dac6', 117, 0, 0): 4194304, ('stack-b4b92b70b53be1d3b50e36696c31dac6', 85, 0, 0): 4194304}",8388608,10493848.108891014,tcp://10.201.0.229:41793,incoming_transfer,tcp://10.201.0.212:34699,1713455864.304402,
6744,1713455863.9928203,1713455864.1102843,1713455864.0515523,0.11746406555175781,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 64, 0, 0): 3596}",3596,30613.617731590486,tcp://10.201.0.212:38577,incoming_transfer,tcp://10.201.0.229:37485,1713455864.3473432,
6745,1713455864.533707,1713455864.5354772,1713455864.5345922,0.0017702579498291016,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 27, 0, 0): 3596}",3596,2031342.3816835016,tcp://10.201.0.229:41793,incoming_transfer,tcp://10.201.0.229:37485,1713455864.3473516,
6746,1713455864.0788414,1713455864.0934818,1713455864.0284154,0.014640331268310547,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 71, 0, 0): 3596}",3596,245622.85744064098,tcp://10.201.0.212:38577,outgoing_transfer,tcp://10.201.0.229:41793,1713455864.3923192,678.0
6747,1713455863.7446368,1713455864.352547,1713455863.9908457,0.60791015625,"{('stack-b4b92b70b53be1d3b50e36696c31dac6', 117, 0, 0): 4194304, ('stack-b4b92b70b53be1d3b50e36696c31dac6', 85, 0, 0): 4194304}",8388608,13799091.714056225,tcp://10.201.0.212:34699,outgoing_transfer,tcp://10.201.0.229:41793,1713455864.3923244,8389283.0
6748,1713455864.395027,1713455864.3963895,1713455864.3379622,0.0013625621795654297,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 27, 0, 0): 3596}",3596,2639145.61399825,tcp://10.201.0.229:37485,outgoing_transfer,tcp://10.201.0.229:41793,1713455864.392332,678.0
6749,1713455863.3425527,1713455864.141936,1713455863.7422442,0.7993834018707275,"{('stack-b4b92b70b53be1d3b50e36696c31dac6', 117, 0, 0): 4194304, ('stack-b4b92b70b53be1d3b50e36696c31dac6', 85, 0, 0): 4194304}",8388608,10493848.108891014,tcp://10.201.0.229:41793,incoming_transfer,tcp://10.201.0.212:34699,1713455864.437075,
6750,1713455864.2527192,1713455864.274015,1713455864.2633672,0.021295785903930664,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 119, 0, 0): 3596, ('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 1, 0, 0): 3596}",7192,337719.39821542526,tcp://10.201.0.229:41793,incoming_transfer,tcp://10.201.0.212:34699,1713455864.4370787,
6751,1713455863.8914511,1713455864.392824,1713455864.1421375,0.5013728141784668,"{('stack-b4b92b70b53be1d3b50e36696c31dac6', 95, 0, 0): 4194304}",4194304,8365639.064161567,tcp://10.201.0.212:34699,incoming_transfer,tcp://10.201.0.229:45945,1713455864.5251007,
6752,1713455864.731178,1713455864.7332876,1713455864.7322328,0.002109527587890625,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 34, 0, 0): 3596}",3596,1704647.0596745028,tcp://10.201.0.229:41793,incoming_transfer,tcp://10.201.0.229:45945,1713455864.5251062,
6753,1713455864.088048,1713455864.261286,1713455864.174667,0.17323803901672363,"{('stack-b4b92b70b53be1d3b50e36696c31dac6', 9, 0, 0): 4194304}",4194304,24211218.412574507,tcp://10.201.0.212:38553,incoming_transfer,tcp://10.201.0.212:38577,1713455864.5356765,
6754,1713455864.7529519,1713455864.7640092,1713455864.7584805,0.011057376861572266,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 126, 0, 0): 3596}",3596,325212.7557031351,tcp://10.201.0.229:37485,incoming_transfer,tcp://10.201.0.212:38577,1713455864.53568,
6755,1713455864.731178,1713455864.7332876,1713455864.7322328,0.002109527587890625,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 34, 0, 0): 3596}",3596,1704647.0596745028,tcp://10.201.0.229:41793,incoming_transfer,tcp://10.201.0.229:45945,1713455864.5748951,
6756,1713455864.731374,1713455864.781115,1713455864.7562447,0.04974102973937988,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 38, 0, 0): 3596}",3596,72294.4422108144,tcp://10.201.0.229:44955,incoming_transfer,tcp://10.201.0.229:45945,1713455864.574899,
6757,1713455864.2547405,1713455864.2841818,1713455864.2694612,0.029441356658935547,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 105, 0, 0): 3596}",3596,122141.11060363118,tcp://10.201.0.229:37485,incoming_transfer,tcp://10.201.0.212:38553,1713455864.7064185,
6758,1713455864.930829,1713455864.9326777,1713455864.9317534,0.0018486976623535156,"{('stack-b4b92b70b53be1d3b50e36696c31dac6', 23, 0, 0): 1724736}",1724736,932946492.6159402,tcp://10.201.0.212:38577,incoming_transfer,tcp://10.201.0.212:38553,1713455864.7064223,
6759,1713455864.05649,1713455864.2207382,1713455863.9384956,0.16424822807312012,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 3, 0, 0): 3596}",3596,21893.69128779356,tcp://10.201.0.229:41793,outgoing_transfer,tcp://10.201.0.229:44955,1713455864.7122126,678.0
6760,1713455864.7517745,1713455864.7617087,1713455864.560267,0.009934186935424805,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 38, 0, 0): 3596}",3596,361982.31655746757,tcp://10.201.0.229:45945,outgoing_transfer,tcp://10.201.0.229:44955,1713455864.7122176,678.0
6761,1713455864.395027,1713455864.3963895,1713455864.3379622,0.0013625621795654297,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 27, 0, 0): 3596}",3596,2639145.61399825,tcp://10.201.0.229:37485,outgoing_transfer,tcp://10.201.0.229:41793,1713455864.7342498,678.0
6762,1713455864.483336,1713455864.4846094,1713455864.4262266,0.0012733936309814453,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 119, 0, 0): 3596, ('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 1, 0, 0): 3596}",7192,5647900.08762404,tcp://10.201.0.212:34699,outgoing_transfer,tcp://10.201.0.229:41793,1713455864.7342548,1315.0
6763,1713455864.7251859,1713455864.7269566,1713455864.51656,0.0017707347869873047,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 34, 0, 0): 3596}",3596,2030795.3660966742,tcp://10.201.0.229:45945,outgoing_transfer,tcp://10.201.0.229:41793,1713455864.734264,678.0
6764,1713455864.0886326,1713455864.0927641,1713455863.9135046,0.0041315555572509766,"{('stack-b4b92b70b53be1d3b50e36696c31dac6', 71, 0, 0): 4194304}",4194304,1015187607.1565584,tcp://10.201.0.212:38577,outgoing_transfer,tcp://10.201.0.212:45449,1713455864.826592,4194662.0
6765,1713455864.2326713,1713455864.2613118,1713455864.0500236,0.0286405086517334,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 105, 0, 0): 3596}",3596,125556.42931231114,tcp://10.201.0.212:38553,outgoing_transfer,tcp://10.201.0.229:37485,1713455864.826584,678.0
6766,1713455864.3607576,1713455864.6275165,1713455864.3169434,0.26675891876220703,"{('stack-b4b92b70b53be1d3b50e36696c31dac6', 1, 0, 0): 4194304}",4194304,15723200.631724207,tcp://10.201.0.212:34699,outgoing_transfer,tcp://10.201.0.212:45449,1713455864.8265965,4194662.0
6767,1713455864.7318323,1713455864.7424774,1713455864.5207028,0.010645151138305664,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 126, 0, 0): 3596}",3596,337806.38276333176,tcp://10.201.0.212:38577,outgoing_transfer,tcp://10.201.0.229:37485,1713455864.826588,678.0
6768,1713455864.533707,1713455864.5354772,1713455864.5345922,0.0017702579498291016,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 27, 0, 0): 3596}",3596,2031342.3816835016,tcp://10.201.0.229:41793,incoming_transfer,tcp://10.201.0.229:37485,1713455864.9905097,
6769,1713455865.1966224,1713455865.1997628,1713455865.1981926,0.0031404495239257812,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 47, 0, 0): 3596}",3596,1145059.0027330702,tcp://10.201.0.212:38577,incoming_transfer,tcp://10.201.0.229:37485,1713455864.9905136,
6770,1713455864.089122,1713455864.1283867,1713455863.932123,0.039264678955078125,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 64, 0, 0): 3596}",3596,91583.58340619839,tcp://10.201.0.229:37485,outgoing_transfer,tcp://10.201.0.212:38577,1713455865.0181499,678.0
6771,1713455864.9603004,1713455864.9617481,1713455864.700113,0.0014476776123046875,"{('stack-b4b92b70b53be1d3b50e36696c31dac6', 23, 0, 0): 1724736}",1724736,1191381275.320158,tcp://10.201.0.212:38553,outgoing_transfer,tcp://10.201.0.212:38577,1713455865.0181575,1725094.0
6772,1713455865.241893,1713455865.2444208,1713455864.9822457,0.0025277137756347656,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 47, 0, 0): 3596}",3596,1422629.4269005847,tcp://10.201.0.229:37485,outgoing_transfer,tcp://10.201.0.212:38577,1713455865.0181687,678.0
6773,1713455863.8214042,1713455863.8660746,1713455863.8437395,0.04467034339904785,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 54, 0, 0): 3596}",3596,80500.83626795332,tcp://10.201.0.229:41793,incoming_transfer,tcp://10.201.0.212:45449,1713455865.0842319,
6774,1713455865.352913,1713455865.3543525,1713455865.3536327,0.0014395713806152344,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 77, 0, 0): 3596}",3596,2497965.7475985424,tcp://10.201.0.229:37485,incoming_transfer,tcp://10.201.0.212:45449,1713455865.084237,
6775,1713455865.352913,1713455865.3543525,1713455865.3536327,0.0014395713806152344,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 77, 0, 0): 3596}",3596,2497965.7475985424,tcp://10.201.0.229:37485,incoming_transfer,tcp://10.201.0.212:45449,1713455865.1177828,
6776,1713455865.3526783,1713455865.3891606,1713455865.3709195,0.03648233413696289,"{('stack-b4b92b70b53be1d3b50e36696c31dac6', 77, 0, 0): 4194304}",4194304,114968082.47667594,tcp://10.201.0.212:34699,incoming_transfer,tcp://10.201.0.212:45449,1713455865.117788,
6777,1713455864.7318323,1713455864.7424774,1713455864.5207028,0.010645151138305664,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 126, 0, 0): 3596}",3596,337806.38276333176,tcp://10.201.0.212:38577,outgoing_transfer,tcp://10.201.0.229:37485,1713455865.1284025,678.0
6778,1713455865.2891634,1713455865.2903035,1713455865.0732815,0.0011401176452636719,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 77, 0, 0): 3596}",3596,3154060.4734420744,tcp://10.201.0.212:45449,outgoing_transfer,tcp://10.201.0.229:37485,1713455865.1284063,678.0
6779,1713455865.3526783,1713455865.3891606,1713455865.3709195,0.03648233413696289,"{('stack-b4b92b70b53be1d3b50e36696c31dac6', 77, 0, 0): 4194304}",4194304,114968082.47667594,tcp://10.201.0.212:34699,incoming_transfer,tcp://10.201.0.212:45449,1713455865.1767902,
6780,1713455865.3533275,1713455865.4492028,1713455865.4012651,0.09587526321411133,"{('stack-b4b92b70b53be1d3b50e36696c31dac6', 4, 0, 0): 4194304}",4194304,43747509.62230124,tcp://10.201.0.229:41793,incoming_transfer,tcp://10.201.0.212:45449,1713455865.1767964,
6781,1713455865.1966224,1713455865.1997628,1713455865.1981926,0.0031404495239257812,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 47, 0, 0): 3596}",3596,1145059.0027330702,tcp://10.201.0.212:38577,incoming_transfer,tcp://10.201.0.229:37485,1713455865.2250836,
6782,1713455865.3533275,1713455865.4492028,1713455865.4012651,0.09587526321411133,"{('stack-b4b92b70b53be1d3b50e36696c31dac6', 4, 0, 0): 4194304}",4194304,43747509.62230124,tcp://10.201.0.229:41793,incoming_transfer,tcp://10.201.0.212:45449,1713455865.2251096,
6783,1713455865.2627583,1713455865.4345531,1713455865.3486557,0.17179489135742188,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 107, 0, 0): 3596}",3596,20931.937914955033,tcp://10.201.0.212:38577,incoming_transfer,tcp://10.201.0.229:37485,1713455865.2250886,
6784,1713455865.353137,1713455865.4996266,1713455865.4263818,0.14648962020874023,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 55, 0, 0): 3596}",3596,24547.81434258539,tcp://10.201.0.212:38577,incoming_transfer,tcp://10.201.0.212:45449,1713455865.2251134,
6785,1713455864.7529519,1713455864.7640092,1713455864.7584805,0.011057376861572266,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 126, 0, 0): 3596}",3596,325212.7557031351,tcp://10.201.0.229:37485,incoming_transfer,tcp://10.201.0.212:38577,1713455865.2779012,
6786,1713455865.4771008,1713455865.5301585,1713455865.5036297,0.05305767059326172,"{('stack-b4b92b70b53be1d3b50e36696c31dac6', 36, 0, 0): 4194304}",4194304,79051793.13568796,tcp://10.201.0.229:37485,incoming_transfer,tcp://10.201.0.212:38577,1713455865.277907,
6787,1713455865.241893,1713455865.2444208,1713455864.9822457,0.0025277137756347656,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 47, 0, 0): 3596}",3596,1422629.4269005847,tcp://10.201.0.229:37485,outgoing_transfer,tcp://10.201.0.212:38577,1713455865.2939575,678.0
6788,1713455865.47824,1713455865.4978473,1713455865.2271323,0.0196073055267334,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 107, 0, 0): 3596}",3596,183401.02851445178,tcp://10.201.0.229:37485,outgoing_transfer,tcp://10.201.0.212:38577,1713455865.2939625,678.0
6789,1713455865.4788814,1713455865.497939,1713455865.227499,0.019057750701904297,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 55, 0, 0): 3596}",3596,188689.63374784196,tcp://10.201.0.212:45449,outgoing_transfer,tcp://10.201.0.212:38577,1713455865.29397,678.0
6790,1713455864.7251859,1713455864.7269566,1713455864.51656,0.0017707347869873047,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 34, 0, 0): 3596}",3596,2030795.3660966742,tcp://10.201.0.229:45945,outgoing_transfer,tcp://10.201.0.229:41793,1713455865.3327146,678.0
6791,1713455865.2826736,1713455865.378259,1713455865.120955,0.09558534622192383,"{('stack-b4b92b70b53be1d3b50e36696c31dac6', 4, 0, 0): 4194304}",4194304,43880198.85665255,tcp://10.201.0.212:45449,outgoing_transfer,tcp://10.201.0.229:41793,1713455865.3327196,4194662.0
6792,1713455865.2891634,1713455865.2903035,1713455865.0732815,0.0011401176452636719,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 77, 0, 0): 3596}",3596,3154060.4734420744,tcp://10.201.0.212:45449,outgoing_transfer,tcp://10.201.0.229:37485,1713455865.3756406,678.0
6793,1713455865.4331388,1713455865.485837,1713455865.243036,0.05269813537597656,"{('stack-b4b92b70b53be1d3b50e36696c31dac6', 36, 0, 0): 4194304}",4194304,79591127.27757066,tcp://10.201.0.212:38577,outgoing_transfer,tcp://10.201.0.229:37485,1713455865.375645,4194662.0
6794,1713455864.930829,1713455864.9326777,1713455864.9317534,0.0018486976623535156,"{('stack-b4b92b70b53be1d3b50e36696c31dac6', 23, 0, 0): 1724736}",1724736,932946492.6159402,tcp://10.201.0.212:38577,incoming_transfer,tcp://10.201.0.212:38553,1713455865.43097,
6795,1713455865.5455325,1713455865.5470977,1713455865.5463152,0.0015652179718017578,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 113, 0, 0): 3596}",3596,2297443.5923838536,tcp://10.201.0.229:37485,incoming_transfer,tcp://10.201.0.212:38553,1713455865.4309742,
6796,1713455865.4331388,1713455865.485837,1713455865.243036,0.05269813537597656,"{('stack-b4b92b70b53be1d3b50e36696c31dac6', 36, 0, 0): 4194304}",4194304,79591127.27757066,tcp://10.201.0.212:38577,outgoing_transfer,tcp://10.201.0.229:37485,1713455865.488347,4194662.0
6797,1713455865.5969496,1713455865.5979474,1713455865.4244113,0.001,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 113, 0, 0): 3596}",3596,3596000.0,tcp://10.201.0.212:38553,outgoing_transfer,tcp://10.201.0.229:37485,1713455865.488352,678.0
6798,1713455865.2627583,1713455865.4345531,1713455865.3486557,0.17179489135742188,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 107, 0, 0): 3596}",3596,20931.937914955033,tcp://10.201.0.212:38577,incoming_transfer,tcp://10.201.0.229:37485,1713455865.580233,
6799,1713455865.7459104,1713455865.7477343,1713455865.7468224,0.0018239021301269531,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 69, 0, 0): 3596}",3596,1971597.01751634,tcp://10.201.0.212:38577,incoming_transfer,tcp://10.201.0.229:37485,1713455865.5802376,
6800,1713455864.2178059,1713455864.225671,1713455864.2217386,0.007865190505981445,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 93, 0, 0): 3596}",3596,457204.4373579072,tcp://10.201.0.212:38553,incoming_transfer,tcp://10.201.0.229:41793,1713455865.6203988,
6801,1713455865.4788814,1713455865.497939,1713455865.227499,0.019057750701904297,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 55, 0, 0): 3596}",3596,188689.63374784196,tcp://10.201.0.212:45449,outgoing_transfer,tcp://10.201.0.212:38577,1713455865.6204429,678.0
6802,1713455864.0338132,1713455864.064895,1713455864.2020445,0.031081676483154297,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 142, 0, 0): 3596}",3596,115695.17499961646,tcp://10.201.0.229:44955,outgoing_transfer,tcp://10.201.0.212:34699,1713455865.6258588,679.0
6803,1713455865.8345149,1713455865.8357692,1713455865.5742307,0.0012543201446533203,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 69, 0, 0): 3596}",3596,2866891.690553127,tcp://10.201.0.229:37485,outgoing_transfer,tcp://10.201.0.212:38577,1713455865.6204512,678.0
6804,1713455865.6441731,1713455865.6493943,1713455865.6467836,0.005221128463745117,"{('stack-b4b92b70b53be1d3b50e36696c31dac6', 72, 0, 0): 4194304}",4194304,803332848.2769076,tcp://10.201.0.229:44955,incoming_transfer,tcp://10.201.0.229:41793,1713455865.6204026,
6805,1713455865.2073042,1713455865.2305913,1713455865.0971727,0.023287057876586914,"{('stack-b4b92b70b53be1d3b50e36696c31dac6', 77, 0, 0): 4194304}",4194304,180113092.0972633,tcp://10.201.0.212:45449,outgoing_transfer,tcp://10.201.0.212:34699,1713455865.6258647,4194662.0
6806,1713455865.6441731,1713455865.6493943,1713455865.6467836,0.005221128463745117,"{('stack-b4b92b70b53be1d3b50e36696c31dac6', 72, 0, 0): 4194304}",4194304,803332848.2769076,tcp://10.201.0.229:44955,incoming_transfer,tcp://10.201.0.229:41793,1713455865.66606,
6807,1713455865.6439662,1713455865.690526,1713455865.667246,0.046559810638427734,"{('stack-b4b92b70b53be1d3b50e36696c31dac6', 7, 0, 0): 4194304}",4194304,90084215.1737247,tcp://10.201.0.212:38553,incoming_transfer,tcp://10.201.0.229:41793,1713455865.666064,
6808,1713455865.6439662,1713455865.690526,1713455865.667246,0.046559810638427734,"{('stack-b4b92b70b53be1d3b50e36696c31dac6', 7, 0, 0): 4194304}",4194304,90084215.1737247,tcp://10.201.0.212:38553,incoming_transfer,tcp://10.201.0.229:41793,1713455865.7164755,
6809,1713455865.6443548,1713455865.7365565,1713455865.6904557,0.09220170974731445,"{('stack-b4b92b70b53be1d3b50e36696c31dac6', 140, 0, 0): 4194304}",4194304,45490523.02278122,tcp://10.201.0.212:38577,incoming_transfer,tcp://10.201.0.229:41793,1713455865.7164793,
6810,1713455864.0552702,1713455864.3876247,1713455864.2214475,0.3323545455932617,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 142, 0, 0): 3596}",3596,10819.770776960622,tcp://10.201.0.212:34699,incoming_transfer,tcp://10.201.0.229:44955,1713455865.828758,
6811,1713455864.2527192,1713455864.274015,1713455864.2633672,0.021295785903930664,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 119, 0, 0): 3596, ('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 1, 0, 0): 3596}",7192,337719.39821542526,tcp://10.201.0.229:41793,incoming_transfer,tcp://10.201.0.212:34699,1713455865.8288155,
6812,1713455865.8415031,1713455865.8457592,1713455865.8436313,0.004256010055541992,"{('stack-b4b92b70b53be1d3b50e36696c31dac6', 12, 0, 0): 4194304}",4194304,985501430.979553,tcp://10.201.0.229:37485,incoming_transfer,tcp://10.201.0.229:44955,1713455865.8287613,
6813,1713455865.8365364,1713455865.8389997,1713455865.837768,0.0024633407592773438,"{('stack-b4b92b70b53be1d3b50e36696c31dac6', 48, 0, 0): 4194304}",4194304,1702689319.0491676,tcp://10.201.0.212:45449,incoming_transfer,tcp://10.201.0.212:34699,1713455865.8288243,
6814,1713455864.7517745,1713455864.7617087,1713455864.560267,0.009934186935424805,"{('block-info-save_file-3bc2c82f3124827ed7e7612a1ee15778', 38, 0, 0): 3596}",3596,361982.31655746757,tcp://10.201.0.229:45945,outgoing_transfer,tcp://10.201.0.229:44955,1713455865.8472013,678.0
6815,1713455865.81286,1713455866.0191665,1713455865.7186584,0.20630645751953125,"{('stack-b4b92b70b53be1d3b50e36696c31dac6', 72, 0, 0): 4194304}",4194304,20330454.26899893,tcp://10.201.0.229:41793,outgoing_transfer,tcp://10.201.0.229:44955,1713455865.847205,4194662.0
